CONFIRMED_DATE,FUND_NUM,CLIENT_NAME,ACCOUNT_NAME,TRADE_NUM,FUND_CODE,FUND_NAME,ACTION,SHARES_CHANGED,MONEY_CHANGED,REMAINING_SHARES
20240924,TH6010001124,光大资管,上海光大证券资产管理有限公司代光证资管汇福周周享2号集合资产管理计划,4053,601847,民汇62号,赎回,"7,309,734.38","￥-7,728,582.16","7,309,734.38"
20240328,TH6010001344,华宝证券,华宝证券聚宝周周盈1号集合资产管理计划,4550,600629,民汇48号,赎回,"7,000,000.00","￥-7,726,600.00","7,000,000.00"
20240614,TH0010000930,浙金信托,浙金汇债日日鑫1号债券投资集合资金信托计划,3371,601847,民汇62号,赎回,"7,340,000.00","￥-7,708,468.00","7,340,000.00"
20240423,TH0010000896,西部期货,西部期货有限公司,3211,999237,周周盈,赎回,"6,350,012.70","￥-7,630,175.26","6,350,012.70"
20240723,TH0000004587,英大泰和,英大泰和财产保险股份有限公司,495,601855,日日盈货币,赎回,"7,570.46","￥-7,570.46","7,570.46"
20240424,TH6010001556,华宝证券,华宝证券周一赢尊享1号集合资产管理计划,4911,600629,民汇48号,赎回,"6,828,560.71","￥-7,553,753.86","6,828,560.71"
20240409,TH6010013993,上银理财,上银理财“价值甄选”系列理财产品（WPJK19M1203）,5530,999237,周周盈,赎回,"6,258,971.37","￥-7,513,895.13","6,258,971.37"
20240201,TH6010001121,光大资管,上海光大证券资产管理有限公司代光证资管汇福双周享1号集合资产管理计划,4050,999220,民汇20号,赎回,"6,200,000.00","￥-7,405,900.00","6,200,000.00"
20240130,TH0000003069,德华安顾,德华安顾人寿保险有限公司,336,999237,周周盈,赎回,"6,200,000.00","￥-7,402,800.00","6,200,000.00"
20240509,TH0000006972,国富人寿,国富人寿保险股份有限公司传统产品工行托管户,752,999214,月月盈理财债券,赎回,"7,065,052.39","￥-7,378,034.21","7,065,052.39"
20240702,TH0000005926,北京人寿,北京人寿健康保障委托管理2号,636,999214,月月盈理财债券,赎回,"7,000,000.00","￥-7,338,100.00","7,000,000.00"
20240702,TH0000004419,北京人寿,北京人寿-健康保障-兴业银行,478,999214,月月盈理财债券,赎回,"7,000,000.00","￥-7,338,100.00","7,000,000.00"
20240806,TH6010001468,浦银理财,浦银理财双周鑫最短持有期理财产品,4779,603359,浦银惠享5号,赎回,"7,202,664.67","￥-7,319,347.84","7,202,664.67"
20240429,TH6010001679,三峡人寿,三峡人寿保险股份有限公司传统险,5053,999214,月月盈理财债券,赎回,"7,000,000.00","￥-7,303,100.00","7,000,000.00"
20240409,TH6010001523,华泰资管,华泰资产国民养老基础设施稳盈投资专户,4871,999214,月月盈理财债券,赎回,"7,000,000.00","￥-7,294,000.00","7,000,000.00"
20240131,TH6010001123,光大资管,上海光大证券资产管理有限公司代光证资管汇福周周享1号集合资产管理计划,4052,999220,民汇20号,赎回,"6,100,000.00","￥-7,285,840.00","6,100,000.00"
20240712,TH6010001124,光大资管,上海光大证券资产管理有限公司代光证资管汇福周周享2号集合资产管理计划,4053,601847,民汇62号,赎回,"6,900,000.00","￥-7,260,870.00","6,900,000.00"
20240524,TH0010000732,杭工信,杭工信-民惠周开型2号集合资金信托计划,2557,600629,民汇48号,赎回,"6,550,000.00","￥-7,257,400.00","6,550,000.00"
20240422,TH6010001210,华宝证券,华宝证券华享添利双周盈1号集合资产管理计划,4252,600629,民汇48号,赎回,"6,555,041.47","￥-7,248,564.86","6,555,041.47"
20240710,TH0000003069,德华安顾,德华安顾人寿保险有限公司,336,999220,民汇20号,赎回,"6,000,000.00","￥-7,245,000.00","6,000,000.00"
20240222,TH6010001328,中信建投,中信建投雪利宝安盈5号FOF集合资产管理计划,4534,999261,汇通7号,赎回,"6,333,760.68","￥-7,225,554.18","6,333,760.68"
20240709,TH0000004330,万向信托,万向信托-TOF系列16号（周周盈系列1期集合资金信托计划）,470,999268,和谐8号,赎回,"6,219,806.76","￥-7,218,707.73","6,219,806.76"
20240423,TH6010001124,光大资管,上海光大证券资产管理有限公司代光证资管汇福周周享2号集合资产管理计划,4053,600629,民汇48号,赎回,"6,518,593.02","￥-7,210,215.74","6,518,593.02"
20240425,TH0000004363,万向信托,万向信托-TOF系列19号（周周盈系列1期集合资金信托计划）,473,600629,民汇48号,赎回,"6,493,669.96","￥-7,183,297.71","6,493,669.96"
20240425,TH0000004352,万向信托,万向信托-TOF系列18号（周周盈系列1期集合资金信托计划）,472,600629,民汇48号,赎回,"6,486,610.80","￥-7,175,488.87","6,486,610.80"
20240327,TH0010000735,永安财产,永安财产保险股份有限公司,2571,601855,日日盈货币,赎回,"7,170.99","￥-7,170.99","7,170.99"
20240612,TH6010001679,三峡人寿,三峡人寿保险股份有限公司传统险,5053,999220,民汇20号,赎回,"5,929,036.54","￥-7,145,674.84","5,929,036.54"
20240424,TH6010001209,华宝证券,华宝证券华享添利周周盈2号集合资产管理计划,4251,600629,民汇48号,赎回,"6,450,069.59","￥-7,135,066.98","6,450,069.59"
20240124,TH0010000981,安盟财产,安盟财产保险有限公司,3631,601847,民汇62号,赎回,"6,800,000.00","￥-7,066,560.00","6,800,000.00"
20240821,TH6010013906,海港人寿,海港人寿保险股份有限公司-H传统（农行）,5450,999237,周周盈,赎回,"5,823,793.58","￥-7,053,196.40","5,823,793.58"
20240527,TH0010000456,招商信诺,招商信诺人寿保险有限公司-万能,2138,999214,月月盈理财债券,赎回,"6,734,264.40","￥-7,040,673.43","6,734,264.40"
20240517,TH0010000981,安盟财产,安盟财产保险有限公司,3631,601847,民汇62号,赎回,"6,700,000.00","￥-7,022,940.00","6,700,000.00"
20240621,TH0010000820,万向信托,万向信托-TOF系列35号（日日盈系列4期集合资金信托计划）,2842,999261,汇通7号,赎回,"6,100,000.00","￥-7,021,710.00","6,100,000.00"
20240409,TH0010000759,杭工信,杭工信-民惠周开型4号集合资金信托计划,2630,600629,民汇48号,赎回,"6,350,000.00","￥-7,016,115.00","6,350,000.00"
20240517,TH6010013975,上银理财,上银理财“领航精选”系列开放式理财产品（14个月）,5513,999237,周周盈,赎回,"5,829.93","￥-7,015.74","5,829.93"
20240429,TH0010000981,安盟财产,安盟财产保险有限公司,3631,601847,民汇62号,赎回,"6,700,000.00","￥-7,013,560.00","6,700,000.00"
20240709,TH6010022009,东证融汇,东证融汇钻石月1号集合资产管理计划,6029,999267,和谐7号,赎回,"6,070,317.50","￥-7,013,037.81","6,070,317.50"
20240709,TH6010001098,万向信托,万向信托-TOF系列35号（日日盈系列5期集合资金信托计划）,3931,999265,和谐5号,赎回,"6,054,839.55","￥-7,008,476.78","6,054,839.55"
20240709,TH0010000382,万向信托,万向信托-TOF系列35号（日日盈系列3期集合资金信托计划）,2024,999265,和谐5号,赎回,"6,054,839.55","￥-7,008,476.78","6,054,839.55"
20240709,TH0010000303,万向信托,万向信托-TOF系列35号（日日盈系列2期集合资金信托计划）,1830,999265,和谐5号,赎回,"6,054,839.55","￥-7,008,476.78","6,054,839.55"
20240709,TH6010001098,万向信托,万向信托-TOF系列35号（日日盈系列5期集合资金信托计划）,3931,999266,和谐6号,赎回,"6,049,084.00","￥-7,007,863.81","6,049,084.00"
20240709,TH0010000382,万向信托,万向信托-TOF系列35号（日日盈系列3期集合资金信托计划）,2024,999266,和谐6号,赎回,"6,049,084.00","￥-7,007,863.81","6,049,084.00"
20240709,TH0010000303,万向信托,万向信托-TOF系列35号（日日盈系列2期集合资金信托计划）,1830,999266,和谐6号,赎回,"6,049,084.00","￥-7,007,863.81","6,049,084.00"
20240628,TH6010022009,东证融汇,东证融汇钻石月1号集合资产管理计划,6029,999237,周周盈,赎回,"5,806,237.56","￥-7,006,967.49","5,806,237.56"
20240229,TH0000003069,德华安顾,德华安顾人寿保险有限公司,328,999214,月月盈理财债券,赎回,"6,745,037.58","￥-7,005,396.03","6,745,037.58"
20240821,TH0010000930,浙金信托,浙金汇债日日鑫1号债券投资集合资金信托计划,3371,601847,民汇62号,赎回,"6,640,000.00","￥-7,005,200.00","6,640,000.00"
20240926,TH6010022041,长城证券,长城证券长鑫收益宝1号集合资产管理计划,6091,601847,民汇62号,赎回,"6,621,890.08","￥-7,003,310.95","6,621,890.08"
20240130,TH6010001014,华夏恒邦,华夏恒邦保险代理有限公司,3791,999237,周周盈,赎回,"5,862,647.00","￥-7,000,000.52","5,862,647.00"
20240628,TH0000004363,万向信托,万向信托-TOF系列19号（周周盈系列1期集合资金信托计划）,473,999237,周周盈,赎回,"580,000.00","￥-699,944.00","580,000.00"
20240912,TH6010021985,浦银理财,浦银理财季季鑫封闭式140号理财产品,6001,603077,浦银惠享3号,赎回,"679,718,974.16","￥-696,847,892.31","679,718,974.16"
20240417,TH0010000843,万向信托,万向信托-TOF系列17号（周周盈系列2期集合资金信托计划）,2919,600629,民汇48号,赎回,"630,000.00","￥-696,528.00","630,000.00"
20240415,TH0000004374,万向信托,万向信托-TOF系列20号（周周盈系列1期集合资金信托计划）,474,999220,民汇20号,赎回,"580,000.00","￥-696,464.00","580,000.00"
20240923,TH0010000855,光大资管,上海光大证券资产管理有限公司代光证资管汇福乐活5号集合资产管理计划,2971,999261,汇通7号,赎回,"600,000.00","￥-694,920.00","600,000.00"
20240822,TH6010001122,光大资管,上海光大证券资产管理有限公司代光证资管汇福双周享2号集合资产管理计划,4051,999261,汇通7号,赎回,"600,000.00","￥-693,600.00","600,000.00"
20240806,TH0010000905,光大资管,上海光大证券资产管理有限公司代光证资管汇福乐活11号集合资产管理计划,3290,999261,汇通7号,赎回,"600,000.00","￥-692,940.00","600,000.00"
20240718,TH0010000876,光大资管,上海光大证券资产管理有限公司代光证资管汇福乐活8号集合资产管理计划,3071,999261,汇通7号,赎回,"600,000.00","￥-692,040.00","600,000.00"
20240606,TH6010013883,浦银理财,浦银理财季季鑫封闭式109号理财产品,5427,603077,浦银惠享3号,赎回,"679,715,649.69","￥-691,746,616.69","679,715,649.69"
20240703,TH6010001685,光大资管,上海光大证券资产管理有限公司代光证资管汇福乐活14号集合资产管理计划,5059,999261,汇通7号,赎回,"600,000.00","￥-691,320.00","600,000.00"
20240828,TH6010001468,浦银理财,浦银理财双周鑫最短持有期理财产品,4779,601847,民汇62号,赎回,"66,130,743.36","￥-69,794,386.54","66,130,743.36"
20240822,TH6010001349,中汇人寿,中汇人寿保险股份有限公司万能产品,4592,999261,汇通7号,赎回,"60,000,000.00","￥-69,360,000.00","60,000,000.00"
20240703,TH6010009828,浦银理财,浦银理财九月鑫最短持有期理财产品,5237,603077,浦银惠享3号,赎回,"68,000,000.00","￥-69,346,400.00","68,000,000.00"
20240523,TH0010000844,万向信托,万向信托-TOF系列18号（周周盈系列2期集合资金信托计划）,2920,999261,汇通7号,赎回,"600,000.00","￥-689,220.00","600,000.00"
20240624,TH0010000143,万向信托,万向信托-TOF系列4号（同犇投资2号集合资金信托计划）,1575,999220,民汇20号,赎回,"570,000.00","￥-687,420.00","570,000.00"
20240321,TH0010000855,光大资管,上海光大证券资产管理有限公司代光证资管汇福乐活5号集合资产管理计划,2971,999261,汇通7号,赎回,"600,000.00","￥-685,980.00","600,000.00"
20240819,TH0010000820,万向信托,万向信托-TOF系列35号（日日盈系列4期集合资金信托计划）,2842,601847,民汇62号,赎回,"650,000.00","￥-685,620.00","650,000.00"
20240312,TH0010000855,光大资管,上海光大证券资产管理有限公司代光证资管汇福乐活5号集合资产管理计划,2971,999261,汇通7号,赎回,"600,000.00","￥-685,500.00","600,000.00"
20240911,TH0000002990,民生人寿,民生人寿保险股份有限公司-传统险,316,600857,稳健收益,赎回,"685,000,000.00","￥-685,205,500.00","685,000,000.00"
20240129,TH0010000834,光大资管,上海光大证券资产管理有限公司代光证资管汇福乐活3号集合资产管理计划,2910,999261,汇通7号,赎回,"600,000.00","￥-683,040.00","600,000.00"
20240118,TH0010000878,光大资管,上海光大证券资产管理有限公司代光证资管汇福乐活9号集合资产管理计划,3091,999261,汇通7号,赎回,"600,000.00","￥-682,560.00","600,000.00"
20240129,TH0000002440,民生通惠,民生通惠精选策略FOF1号资产管理产品,258,601005,信农,赎回,"1,101,442.89","￥-681,683.00","1,101,442.89"
20240228,TH6010001540,万向信托,万向信托-股权投资3号（柒鑫合金股权投资集合资金信托计划）,4895,999237,周周盈,赎回,"57,370,852.58","￥-68,655,699.28","57,370,852.58"
20240812,TH0000006972,国富人寿,国富人寿保险股份有限公司传统产品工行托管户,752,999214,月月盈理财债券,赎回,"65,000,000.00","￥-68,328,000.00","65,000,000.00"
20240222,TH0000004644,恒大人寿,恒大人寿保险有限公司-民安增益,501,999220,民汇20号,赎回,"57,000,000.00","￥-68,189,100.00","57,000,000.00"
20240328,TH0010000627,瑞华健康,瑞华健康保险股份有限公司,2439,999214,月月盈理财债券,赎回,"65,357,077.60","￥-68,030,182.07","65,357,077.60"
20240105,TH0010000938,杭工信,杭工信-民惠周开型8号集合资金信托计划,3432,600629,民汇48号,赎回,"620,000.00","￥-679,892.00","620,000.00"
20240110,TH0010000843,万向信托,万向信托-TOF系列17号（周周盈系列2期集合资金信托计划）,2919,999220,民汇20号,赎回,"570,000.00","￥-679,782.00","570,000.00"
20240624,TH0010000867,成都农商,成都农商银行每日开放净值型理财产品,3032,603353,成惠民汇58号,赎回,"668,900,000.00","￥-678,465,270.00","668,900,000.00"
20240607,TH0000004363,万向信托,万向信托-TOF系列19号（周周盈系列1期集合资金信托计划）,473,999261,汇通7号,赎回,"590,000.00","￥-678,441.00","590,000.00"
20240205,TH0000004374,万向信托,万向信托-TOF系列20号（周周盈系列1期集合资金信托计划）,474,601847,民汇62号,赎回,"650,000.00","￥-676,065.00","650,000.00"
20240115,TH0010000905,光大资管,上海光大证券资产管理有限公司代光证资管汇福乐活11号集合资产管理计划,3290,601847,民汇62号,赎回,"650,000.00","￥-674,895.00","650,000.00"
20240912,TH6010017851,兴银理财,兴银理财稳利众盈私享封闭式120号固收类理财产品,5679,603185,兴银惠享1号,赎回,"66,142,274.92","￥-67,775,949.43","66,142,274.92"
20240515,TH0000001405,中韩人寿,中韩人寿保险有限公司,148,999214,月月盈理财债券,赎回,"64,853,617.70","￥-67,752,574.41","64,853,617.70"
20240423,TH6010013964,上银理财,上银理财“鑫享利”系列开放式(3个月)理财产品WPXK23M0302期,5511,600629,民汇48号,赎回,"60,650,209.60","￥-67,085,196.84","60,650,209.60"
20240528,TH0000002440,民生通惠,民生通惠精选策略FOF1号资产管理产品,258,601847,民汇62号,赎回,"63,950,236.28","￥-67,083,797.86","63,950,236.28"
20240419,TH6010017840,上银理财,上银理财“悦享利”系列理财产品（WPHS24M13006期）,5668,999220,民汇20号,赎回,"55,807,997.71","￥-67,042,147.65","55,807,997.71"
20240403,TH0010000849,光大资管,上海光大证券资产管理有限公司代光证资管汇福乐活4号集合资产管理计划,2950,600629,民汇48号,赎回,"600,000.00","￥-662,580.00","600,000.00"
20240329,TH0010000900,光大资管,上海光大证券资产管理有限公司代光证资管汇福乐活10号集合资产管理计划,3233,600629,民汇48号,赎回,"600,000.00","￥-662,280.00","600,000.00"
